"direction","fromAltName","interaction","name","selected","shared interaction","shared name","toAltName","weight"
"undirected",,"interacts with","RRAS2 (interacts with) TRGC2","false","interacts with","RRAS2 (interacts with) TRGC2",,"0.524172309117072"
"undirected",,"interacts with","HEG1 (interacts with) NCALD","false","interacts with","HEG1 (interacts with) NCALD",,"0.545989054868547"
"undirected",,"interacts with","DOCK9 (interacts with) RGL2","false","interacts with","DOCK9 (interacts with) RGL2",,"0.502220093830817"
"undirected",,"interacts with","EXTL3 (interacts with) PSKH1","false","interacts with","EXTL3 (interacts with) PSKH1",,"0.536034167943637"
"undirected",,"interacts with","KAT5 (interacts with) YLPM1","false","interacts with","KAT5 (interacts with) YLPM1",,"0.549768694881882"
"undirected",,"interacts with","ELOB (interacts with) MOV10","false","interacts with","ELOB (interacts with) MOV10",,"0.559997136737743"
"undirected",,"interacts with","EMP3 (interacts with) PRKCB","false","interacts with","EMP3 (interacts with) PRKCB",,"0.542483588017711"
"undirected",,"interacts with","EMC10 (interacts with) TRGC2","false","interacts with","EMC10 (interacts with) TRGC2",,"0.515754043517181"
"undirected",,"interacts with","DR1 (interacts with) ZNF362","false","interacts with","DR1 (interacts with) ZNF362",,"0.549761921662608"
"undirected",,"interacts with","FGR (interacts with) MOAP1","false","interacts with","FGR (interacts with) MOAP1",,"0.549761126566259"
"undirected",,"interacts with","DNAJC1 (interacts with) UBE2L3","false","interacts with","DNAJC1 (interacts with) UBE2L3",,"0.533033453574813"
"undirected",,"interacts with","MEX3C (interacts with) MOV10","false","interacts with","MEX3C (interacts with) MOV10",,"0.549759669039023"
"undirected",,"interacts with","MFSD5 (interacts with) PSMD8","false","interacts with","MFSD5 (interacts with) PSMD8",,"0.527130204442829"
"undirected",,"interacts with","NOP14-AS1 (interacts with) SUSD1","false","interacts with","NOP14-AS1 (interacts with) SUSD1",,"0.554192189206271"
"undirected",,"interacts with","GTF3C1 (interacts with) TRAM1","false","interacts with","GTF3C1 (interacts with) TRAM1",,"0.530072303929937"
"undirected",,"interacts with","LARP4B (interacts with) WDR46","false","interacts with","LARP4B (interacts with) WDR46",,"0.507544126302119"
"undirected",,"interacts with","EOMES (interacts with) PTPRM","false","interacts with","EOMES (interacts with) PTPRM",,"0.515749804402673"
"undirected",,"interacts with","BICRAL (interacts with) YLPM1","false","interacts with","BICRAL (interacts with) YLPM1",,"0.527128783903458"
"undirected",,"interacts with","MOV10 (interacts with) UBE2E3","false","interacts with","MOV10 (interacts with) UBE2E3",,"0.536024564157624"
"undirected",,"interacts with","ELOB (interacts with) SERPINB6","false","interacts with","ELOB (interacts with) SERPINB6",,"0.512870961059435"
"undirected",,"interacts with","BICRAL (interacts with) CASP4","false","interacts with","BICRAL (interacts with) CASP4",,"0.530069759504292"
"undirected",,"interacts with","CSK (interacts with) MOB1A","false","interacts with","CSK (interacts with) MOB1A",,"0.507543677197035"
"undirected",,"interacts with","MAN1A1 (interacts with) PSMD8","false","interacts with","MAN1A1 (interacts with) PSMD8",,"0.549751233285287"
"undirected",,"interacts with","PTMS (interacts with) ZC3H12D","false","interacts with","PTMS (interacts with) ZC3H12D",,"0.539132947464362"
"undirected",,"interacts with","SNX17 (interacts with) TCF7","false","interacts with","SNX17 (interacts with) TCF7",,"0.507541627622008"
"undirected",,"interacts with","RTN3 (interacts with) SRP9","false","interacts with","RTN3 (interacts with) SRP9",,"0.52712641617133"
"undirected",,"interacts with","C9orf78 (interacts with) ELP6","false","interacts with","C9orf78 (interacts with) ELP6",,"0.51025394757313"
"undirected",,"interacts with","MATK (interacts with) PLEKHJ1","false","interacts with","MATK (interacts with) PLEKHJ1",,"0.559967559748938"
"undirected",,"interacts with","CDS2 (interacts with) TRGV8","false","interacts with","CDS2 (interacts with) TRGV8",,"0.545969173202375"
"undirected",,"interacts with","PSKH1 (interacts with) SERPINB6","false","interacts with","PSKH1 (interacts with) SERPINB6",,"0.533026885952287"
"undirected",,"interacts with","MOB1A (interacts with) NFE2L1","false","interacts with","MOB1A (interacts with) NFE2L1",,"0.545966608428865"
"undirected",,"interacts with","DR1 (interacts with) MMP23B","false","interacts with","DR1 (interacts with) MMP23B",,"0.515743414872271"
"undirected",,"interacts with","EMP3 (interacts with) TCF7","false","interacts with","EMP3 (interacts with) TCF7",,"0.542469337588405"
"undirected",,"interacts with","EML2 (interacts with) PPIA","false","interacts with","EML2 (interacts with) PPIA",,"0.510253399217636"
"undirected",,"interacts with","CMC1 (interacts with) WDR13","false","interacts with","CMC1 (interacts with) WDR13",,"0.524153256437283"
"undirected",,"interacts with","EOMES (interacts with) ESRP2","false","interacts with","EOMES (interacts with) ESRP2",,"0.545965723529548"
"undirected",,"interacts with","CMC1 (interacts with) KIR3DX1","false","interacts with","CMC1 (interacts with) KIR3DX1",,"0.52712103951209"
"undirected",,"interacts with","LAMTOR4 (interacts with) LPAR6","false","interacts with","LAMTOR4 (interacts with) LPAR6",,"0.536014046364437"
"undirected",,"interacts with","C12orf75 (interacts with) MMP23B","false","interacts with","C12orf75 (interacts with) MMP23B",,"0.549735436104894"
"undirected",,"interacts with","BRK1 (interacts with) MYDGF","false","interacts with","BRK1 (interacts with) MYDGF",,"0.539124854328376"
"undirected",,"interacts with","CERT1 (interacts with) MXD4","false","interacts with","CERT1 (interacts with) MXD4",,"0.52415284496133"
"undirected",,"interacts with","IGF2R (interacts with) MSC","false","interacts with","IGF2R (interacts with) MSC",,"0.524152023613896"
"undirected",,"interacts with","CDS2 (interacts with) SMAD2","false","interacts with","CDS2 (interacts with) SMAD2",,"0.549732762724686"
"undirected",,"interacts with","GALC (interacts with) SNX17","false","interacts with","GALC (interacts with) SNX17",,"0.554170798205401"
"undirected",,"interacts with","R3HCC1 (interacts with) SSH1","false","interacts with","R3HCC1 (interacts with) SSH1",,"0.51285819075633"
"undirected",,"interacts with","EML2-AS1 (interacts with) PPP1CC","false","interacts with","EML2-AS1 (interacts with) PPP1CC",,"0.530051250383134"
"undirected",,"interacts with","TM9SF2 (interacts with) UBE2L3","false","interacts with","TM9SF2 (interacts with) UBE2L3",,"0.545959630981918"
"undirected",,"interacts with","LRRC14 (interacts with) PTPN6","false","interacts with","LRRC14 (interacts with) PTPN6",,"0.502194769767333"
"undirected",,"interacts with","UBE2L3 (interacts with) WDR81","false","interacts with","UBE2L3 (interacts with) WDR81",,"0.527115541549017"
"undirected",,"interacts with","MAPKAPK3 (interacts with) RASGEF1A","false","interacts with","MAPKAPK3 (interacts with) RASGEF1A",,"0.521311023595022"
"undirected",,"interacts with","PPP1CA (interacts with) WDR81","false","interacts with","PPP1CA (interacts with) WDR81",,"0.559941250553547"
"undirected",,"interacts with","B4GALT5 (interacts with) MAP2K2","false","interacts with","B4GALT5 (interacts with) MAP2K2",,"0.530049007690887"
"undirected",,"interacts with","CERT1 (interacts with) TMEM14C","false","interacts with","CERT1 (interacts with) TMEM14C",,"0.549727751831505"
"undirected",,"interacts with","EOMES (interacts with) TRGV8","false","interacts with","EOMES (interacts with) TRGV8",,"0.524148951597631"
"undirected",,"interacts with","BRK1 (interacts with) LPAR6","false","interacts with","BRK1 (interacts with) LPAR6",,"0.539112715853581"
"undirected",,"interacts with","FCRL6 (interacts with) RNF5","false","interacts with","FCRL6 (interacts with) RNF5",,"0.530047165657246"
"undirected",,"interacts with","NCALD (interacts with) PSMD8","false","interacts with","NCALD (interacts with) PSMD8",,"0.539107235428656"
"undirected",,"interacts with","TMED9 (interacts with) ZNF80","false","interacts with","TMED9 (interacts with) ZNF80",,"0.536009412257995"
"undirected",,"interacts with","ACTN4 (interacts with) DOCK9","false","interacts with","ACTN4 (interacts with) DOCK9",,"0.545952428218671"
"undirected",,"interacts with","MRPL20-AS1 (interacts with) SUSD1","false","interacts with","MRPL20-AS1 (interacts with) SUSD1",,"0.533008632509675"
"undirected",,"interacts with","RTN3 (interacts with) TGFBR1","false","interacts with","RTN3 (interacts with) TGFBR1",,"0.533008553471538"
"undirected",,"interacts with","BICRAL (interacts with) EML2-AS1","false","interacts with","BICRAL (interacts with) EML2-AS1",,"0.515732708414553"
"undirected",,"interacts with","PSKH1 (interacts with) PSMB7","false","interacts with","PSKH1 (interacts with) PSMB7",,"0.502185423925113"
"undirected",,"interacts with","DR1 (interacts with) KLHDC3","false","interacts with","DR1 (interacts with) KLHDC3",,"0.539100713513738"
"undirected",,"interacts with","BICRAL (interacts with) MEX3C","false","interacts with","BICRAL (interacts with) MEX3C",,"0.536005069089897"
"undirected",,"interacts with","ARPC5L (interacts with) NPM1","false","interacts with","ARPC5L (interacts with) NPM1",,"0.504915052242775"
"undirected",,"interacts with","COMMD8 (interacts with) FBXO6","false","interacts with","COMMD8 (interacts with) FBXO6",,"0.545934447174099"
"undirected",,"interacts with","BEX4 (interacts with) ICAM3","false","interacts with","BEX4 (interacts with) ICAM3",,"0.527097734850771"
"undirected",,"interacts with","COMMD7 (interacts with) ZNF513","false","interacts with","COMMD7 (interacts with) ZNF513",,"0.549702788129908"
"undirected",,"interacts with","PLEKHG3 (interacts with) SERPINB6","false","interacts with","PLEKHG3 (interacts with) SERPINB6",,"0.533005259418277"
"undirected",,"interacts with","CMC1 (interacts with) COTL1","false","interacts with","CMC1 (interacts with) COTL1",,"0.539094032496885"
"undirected",,"interacts with","C12orf73 (interacts with) IGF2R","false","interacts with","C12orf73 (interacts with) IGF2R",,"0.504907304626065"
"undirected",,"interacts with","H6PD (interacts with) ZEB2","false","interacts with","H6PD (interacts with) ZEB2",,"0.510233650472101"
"undirected",,"interacts with","SNX17 (interacts with) ZNF513","false","interacts with","SNX17 (interacts with) ZNF513",,"0.554151071360759"
"undirected",,"interacts with","CAST (interacts with) SSH1","false","interacts with","CAST (interacts with) SSH1",,"0.521286197111165"
"undirected",,"interacts with","RASGEF1A (interacts with) RGS3","false","interacts with","RASGEF1A (interacts with) RGS3",,"0.533004427440075"
"undirected",,"interacts with","C12orf73 (interacts with) RGL4","false","interacts with","C12orf73 (interacts with) RGL4",,"0.554149176876798"
"undirected",,"interacts with","CDKN2AIPNL (interacts with) ICAM3","false","interacts with","CDKN2AIPNL (interacts with) ICAM3",,"0.524126616808549"
"undirected",,"interacts with","BEX4 (interacts with) SERPINB6","false","interacts with","BEX4 (interacts with) SERPINB6",,"0.52709017670964"
"undirected",,"interacts with","RASGEF1A (interacts with) YLPM1","false","interacts with","RASGEF1A (interacts with) YLPM1",,"0.545924618952413"
"undirected",,"interacts with","CMC1 (interacts with) CYRIB","false","interacts with","CMC1 (interacts with) CYRIB",,"0.518437444709942"
"undirected",,"interacts with","ESRP2 (interacts with) GIPC1","false","interacts with","ESRP2 (interacts with) GIPC1",,"0.512831714266178"
"undirected",,"interacts with","CMC1 (interacts with) TRGV8","false","interacts with","CMC1 (interacts with) TRGV8",,"0.559893439777069"
"undirected",,"interacts with","MOB1A (interacts with) OSBPL5","false","interacts with","MOB1A (interacts with) OSBPL5",,"0.515720203749194"
"undirected",,"interacts with","ACSS1 (interacts with) ZBTB21","false","interacts with","ACSS1 (interacts with) ZBTB21",,"0.542434509021669"
"undirected",,"interacts with","ELOB (interacts with) HEG1","false","interacts with","ELOB (interacts with) HEG1",,"0.521274120339587"
"undirected",,"interacts with","COMMD7 (interacts with) R3HCC1","false","interacts with","COMMD7 (interacts with) R3HCC1",,"0.521273532712313"
"undirected",,"interacts with","MAD2L2 (interacts with) SFPQ","false","interacts with","MAD2L2 (interacts with) SFPQ",,"0.530030901640608"
"undirected",,"interacts with","TRAM1 (interacts with) ZNF513","false","interacts with","TRAM1 (interacts with) ZNF513",,"0.542433323690717"
"undirected",,"interacts with","ARL5A (interacts with) PRKCB","false","interacts with","ARL5A (interacts with) PRKCB",,"0.545920469076585"
"undirected",,"interacts with","ARL5A (interacts with) DOCK9","false","interacts with","ARL5A (interacts with) DOCK9",,"0.510226480193937"
"undirected",,"interacts with","RNF5 (interacts with) SNRNP70","false","interacts with","RNF5 (interacts with) SNRNP70",,"0.515718024417688"
"undirected",,"interacts with","PLEKHJ1 (interacts with) XKR8","false","interacts with","PLEKHJ1 (interacts with) XKR8",,"0.507507524771"
"undirected",,"interacts with","ATOX1 (interacts with) ZNF80","false","interacts with","ATOX1 (interacts with) ZNF80",,"0.554136262841061"
"undirected",,"interacts with","CALHM2 (interacts with) GALC","false","interacts with","CALHM2 (interacts with) GALC",,"0.549677741613895"
"undirected",,"interacts with","SRP9 (interacts with) TRGC2","false","interacts with","SRP9 (interacts with) TRGC2",,"0.559879134875333"
"undirected",,"interacts with","SMAD2 (interacts with) TRGV8","false","interacts with","SMAD2 (interacts with) TRGV8",,"0.535978091232324"
"undirected",,"interacts with","EXTL3 (interacts with) LPAR6","false","interacts with","EXTL3 (interacts with) LPAR6",,"0.53002566938875"
"undirected",,"interacts with","C12orf73 (interacts with) SSH1","false","interacts with","C12orf73 (interacts with) SSH1",,"0.539074879380448"
"undirected",,"interacts with","DR1 (interacts with) RGL2","false","interacts with","DR1 (interacts with) RGL2",,"0.527075341194603"
"undirected",,"interacts with","GLO1 (interacts with) PTPN6","false","interacts with","GLO1 (interacts with) PTPN6",,"0.542421344085968"
"undirected",,"interacts with","ATOX1 (interacts with) BSG","false","interacts with","ATOX1 (interacts with) BSG",,"0.512825499098153"
"undirected",,"interacts with","MOAP1 (interacts with) SLAMF7","false","interacts with","MOAP1 (interacts with) SLAMF7",,"0.542420080218717"
"undirected",,"interacts with","PSMB6 (interacts with) SUSD1","false","interacts with","PSMB6 (interacts with) SUSD1",,"0.504886318040089"
"undirected",,"interacts with","LARP4B (interacts with) RHBDD2","false","interacts with","LARP4B (interacts with) RHBDD2",,"0.502160800564308"
"undirected",,"interacts with","FCRL6 (interacts with) PLEKHG3","false","interacts with","FCRL6 (interacts with) PLEKHG3",,"0.518427827333889"
"undirected",,"interacts with","CDS2 (interacts with) COPS9","false","interacts with","CDS2 (interacts with) COPS9",,"0.524113619942636"
"undirected",,"interacts with","MMP23B (interacts with) MOB1A","false","interacts with","MMP23B (interacts with) MOB1A",,"0.535972587496534"
"undirected",,"interacts with","SNX17 (interacts with) ZDHHC20","false","interacts with","SNX17 (interacts with) ZDHHC20",,"0.515707462742066"
